X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.332300000459,47.615220998903,5569,352175,0000000,350,Downtown Romio'S Pizza & Pasta,Downtown Romio'S Pizza & Pasta,927 HOWELL ST,98101
-122.299547189599,47.7112973193731,5570,352185,0000000,350,Dreamgirls At Rick'S,Dreamgirls At Rick'S,11332 LAKE CITY WAY NE,98125
-122.208254180028,47.3860342986827,5571,352226,0000000,350,East Hill Elementary Scho,East Hill Elementary School,9825 S 240TH ST,98030
-122.030802700349,47.6134005588264,5572,352242,0000000,350,Eastlake Hs - Student Store,Eastlake High School,400 228TH AVE NE,98074
-122.17915655,47.7143357592868,5573,352254,0000000,350,Eastside Subs,Eastside Subs,12039 NE 128th ST #130,98034
-122.321196000075,47.623307999017,5574,352261,0000000,350,"Eat Local; Llc","Eat Local; Llc",503 BROADWAY AVE E,98102
-122.342940170567,47.6156189589046,5575,352280,0000000,350,Eggs And Plants Llc,Eggs And Plants Llc,2229 5TH AVE,98121
-122.335694790592,47.6094642693255,5576,352301,0000000,350,"El Carrico Espresso I @ 1400 4Th Ave; Seattle 98101",El Carrico Espresso I,1411 4TH AVE,98101
-121.717567999457,47.4673659987793,5577,352341,0000000,350,Ta C-Store,Country Pride Restaurant,46630 SE NORTH BEND WAY,98045
-122.360877200079,47.4665278990923,5578,352342,0000000,350,"The Bean @ 2103 Sw 152Nd St; Seattle","Bean; The",2103 SW 152ND ST,98166
-122.301542463893,47.4219787170685,5579,640020,400679,64,Federal Detention Center,Federal Detention Center,2425 S 200th St ,98198
-122.444914359767,47.3793630382608,5580,30021,534438,30,Quartermaster Harbor Seaplane Base,Quartermaster Seaplane,86th Pl SW,98070
-122.299067650986,47.2962913692895,5581,30023,710551,30,Weyerhaeuser Heliport,Weyerhauser,33663 Weyerhaeuser Way S,98001
-122.310499280637,47.733345059232,5582,350111,0000000,350,Afc Sushi @ Qfc 858,Afc Sushi @ Qfc #858,1531 NE 145TH ST,98125
-122.125763620191,47.6811370692173,5583,350112,0000000,350,Afc Sushi @ Qfc 860,Afc Sushi @ Qfc 860,8867 161ST AVE NE,98052
-122.01835602037,47.3603402692096,5584,350115,0000000,350,Afc Sushi @ Safeway # 1471,Afc Sushi @ Safeway #1471,26916 MAPLE VALLEY BLK DIAMOND RD SE,98038
-122.311912999867,47.717985999445,5585,350116,0000000,350,Afc Sushi @ Safeway # 1586,Afc Sushi@ Safeway #1586,12318 15TH AVE NE,98125
-122.048469999648,47.5414999989219,5586,350117,0000000,350,Afc Sushi @ Safeway # 1624,Afc Sushi @ Safeway #1624,735 NW GILMAN BL,98027
-122.206195199809,47.7234518089872,5587,350118,0000000,350,Afc Sushi @ Safeway # 2734,Afc Sushi @ Safeway #2734,10020 NE 137TH ST,98034
-122.317008810217,47.6819937988032,5588,350119,0000000,350,Afc Sushi @ Safeway #1550,Afc Sushi @ Safeway #1550,7300 ROOSEVELT WAY NE,98115
-122.156182286803,47.5349020455108,5589,6005118,0000000,600,Thomas Rouse Road Historical Park,Thomas Rouse Road Historical Park,18501 SE Newport Way,00000
-122.306982349478,47.6219542917938,5590,2727,453690,600,Miller Community Center,Miller CC,330 19th Ave E,98112
-121.98775975836,47.2091800548939,5591,3300044,983761,330,St. Elizabeth Hospital,St. Elizabeth Hospital,1455 Battersby Ave,98022
-122.239419057388,47.490275706594,5592,650027,784747,65,West Hill Storefront,West Hill,12629 Renton Ave S,98178
-122.230186305153,47.3084692402199,5593,650029,707661,65,Auburn Police Department,Auburn PD,340 E Main St,98002
-122.192298591766,47.6144685358906,5594,650030,112265,65,Bellevue Police Department,Bellevue PD,450 110th Ave NE,98004
-122.172521572736,47.5742168449191,5595,650032,0000000,65,Factoria Police Substation,Factoria Police Substation,3915 Factoria Mall Blvd SE,98006
-122.129804499367,47.6800011972638,5596,650061,536612,65,Redmond Police Department,Redmond PD,8701 160th Ave NE,98052
-122.204880793209,47.4745979509826,5597,650062,588381,65,Renton Police Department,Renton PD,1055 S Grady Way,98057
-122.361898823347,47.535904160449,5598,650065,478814,65,Seattle Police Southwest Precinct,SPD SW Precinct,2300 SW Webster St,98106
-122.336567294212,47.6162346543075,5599,650067,840695,65,Seattle Police West Precinct,SPD West Precinct,810 Virginia St,98121
-122.29339666733,47.5385861373774,5600,650068,486615,65,Seattle Police South Precinct,SPD South Precinct,3001 S Myrtle St,98108
-122.200735715894,47.3708771132352,5601,3400012,879919,340,Kent Public Health Center,Kent Public Health Center,25742 104th Ave SE,98030
-122.16619063688,47.3555833347989,5602,3400013,805031,340,Birch Creek Public Health Center,Birch Creek Public Health Center,13111 SE 274th St,98030
-122.343700930439,47.6126668186818,5603,351830,0000000,350,Coterie Room,Coterie Room,2137 2ND AVE,98121
-122.131432000273,47.6163939994301,5604,351865,0000000,350,Cr Grocery,Cr Grocery,15625 NE 8TH ST,98008
-122.32272825959,47.5964594989538,5605,351868,0000000,350,Crawfish King,Crawfish King,701 8TH AVE S,98104
-122.197326110069,47.4141883588666,5606,351874,0000000,350,Creative Cake Design,Creative Cake Design,20855 108TH AVE SE,98031
-122.153363190117,47.7598726590682,5607,351878,0000000,350,"Creekside; The","Creekside; The (Satellite)",18151 140TH AVE NE,98072
-122.365617959786,47.7368107268268,5608,1297,184427,300,Seattle Golf & Country Club,Seattle GC &  Country Club,210 NW 145th St,98177
-122.371795415748,47.6281213150895,5609,2152,0000000,630,Pier 86,Pier 86,Alaskan Way W & Prospect,00000
-122.328892487221,47.6284026492637,5610,6007150,0000000,600,Eastlake Triangle,Eastlake Triangle,Eastlake Ave E and E Prospect St,98109
-122.121427708495,47.6624474246973,5611,2400012,0000000,240,Marymoor Velodrome,Marymoor Velodrome,6046 W Lake Sammamish Pkwy NE,00000
-122.130267360525,47.6190617141192,5612,214,0000000,690,Crossroads Mall,Crossroads,156th Ave NE & NE 10th St,98008
-122.336684146328,47.6072659552847,5613,1518,0000000,60,Brooklyn Bldg,Brooklyn Bldg,2nd Ave & University St,98101
-122.330278888423,47.605729390741,5614,1818,434140,60,SeaFirst Fifth Ave Plaza,SeaFirst Fifth Ave Plaza,800 5th Ave,98104
-121.897177396531,47.5689143376041,5615,335,0000000,600,Fall City Memorial Park,Fall City Memorial Park,42nd St & 333rd Ave SE,00000
-122.167646719158,47.5386900650807,5616,2074,743266,530,Bartell Drugs-Coal Creek,Bartell Drugs-Coal Creek,6939 Coal Creek Pky SE,98006
-122.338415363574,47.6135775287891,5617,1912,434143,360,Westin Hotel,Westin H,5th Ave & Stewart St,98101
-122.201351744704,47.6171714453386,5618,2369,0000000,690,Lincoln Square Mall ,Lincoln Square Mall ,NE 8th & Bellevue Way NE,00000
-122.193617147754,47.7301817713779,5619,6002706,0000000,600,Windsor Vista Park,Windsor Vista Park,NE 141st St & 111th Ave NE,98034
-122.184685808719,47.450536726057,5620,2261,899700,530,Spring Glen QFC,Spring Glen QFC,16950 116th Ave SE,98058
-122.149635671888,47.5455329520411,5621,177,90197,600,Forest Glen Park,Forest Glen Park,SE 63rd St,98027
-122.326350081889,47.5990820485716,5622,2416,0000000,64,International Post Office,International Post Office,414 6th Av S,00000
-122.06675051984,47.5090608713112,5623,6002692,0000000,600,Cougar/Squak Corridor,Cougar/Squak Corridor,9951 Renton Issaquah Rd SE,98027
-122.379071443485,47.3128263063705,5624,330,841779,300,Twin Lakes Golf Course,Twin Lakes GC,3583 SW 320th St,98023
-122.321454597426,47.6092998570514,5625,1629,438498,60,Harold H Heath Professional Bldg,Harold H. Heath Professional Bldg,801 Broadway,98104
-122.292998610553,47.5836237410815,5626,90021,0000000,90,Mount Baker Neighborhood,Mount Baker,S Walker St & 31st Ave S,98144
-121.983491965686,47.2067245500691,5627,2128,0000000,420,Industrial Skills,Industrial Skills,2nd & Battersby (SE 440th),98022
-122.334664658975,47.6105449587924,5628,1917,438355,690,City Centre,City Centre,1420 5th Ave,98101
-122.262848319361,47.5229258637564,5629,6007076,0000000,600,Atlantic City Boat Ramp,Atlantic City Boat Ramp,8702 Seward Park Ave S,98118
-122.383564526612,47.8115824997873,5630,2302,0000000,510,Edmonds Station,Edmonds Station,210 Railroad Ave,00000
-122.336450282738,47.6039441900434,5631,1652,831948,64,HUD,HUD,909 1st Ave,98104
-122.133684263335,47.3571079096304,5632,1977,0000000,120,Meridian Cemetery,Meridian Cemetery,SE 273rd St & 156th Av SE,98042
-122.224032812096,47.3148447529963,5633,1982,0000000,120,Auburn Pioneer Cemetary,Auburn Pioneer Cemetary,Auburn Ave NE & 8th St NE,98002
-122.253947777409,47.4493290485301,5634,2169,0000000,62,King County Housing Authority,King County Housing Authority,700 Andover Park W,98188
-122.252934404635,47.5554642367567,5635,1038,0000000,600,Seward Park,Seward Park,S Juneau St & Washington Blvd S,98118
-122.22934806771,47.3819106219157,5636,2703,616260,330,HealthPoint Kent,HealthPoint Kent,403 E Meeker St,98030
-122.241641985458,47.3737602444155,5637,2345,879242,210,Department of Licensing-Kent,DOL - Kent,25410 74th Ave S,98032
-122.329001747862,47.599205207252,5638,2636,0000000,510,Waterfront Shuttle Jackson Street,Waterfront Shuttle Jackson Street,4th Ave S and S Jackson St,98104
-122.328070004434,47.5963416391752,5639,2166,438367,60,705 Union Station Bldg,705 Union Station Bldg,705 5th Ave S,98104
-122.259819598854,47.5423172286722,5640,6007238,0000000,600,Martha Washington Park,Martha Washington Park,6612 57th Ave S,98118
-122.32487092776,47.7340534109463,5641,2283,0000000,510,I5/NE 145th Freeway Station,I5/NE 145th Freeway Station,I-5 and NE 145th St,98155
-122.327169908572,47.5917616004153,5642,2458,0000000,510,Stadium Link Light Rail Station,Stadium LLR Station,501 S Royal Brougham Way,98134
-122.380826884323,47.5889811366576,5643,2635,0000000,510,Water Taxi-Seacrest Marina,Water Taxi - Seacrest Marina,1800 Harbor Ave SW,98126
-122.302290305963,47.6079478600947,5644,2715,451194,600,Garfield Community Center,Garfield Community Center,2323 E Cherry St E,98122
-122.290693914701,47.6831616628596,5645,2108,344508,530,View Ridge Pharmacy,View Ridge Pharmacy,7501 35th Ave NE,98115
-122.290868073075,47.612237471451,5646,1068,453428,660,Madrona K-8 School,Madrona ,1121 33rd Ave,98122
-122.207556120159,47.6766545888006,5647,350463,0000000,350,Aura,Aura,116 CENTRAL WAY,98033
-122.313384559915,47.6596872990703,5648,351400,0000000,350,Cedar'S Restaurant,Cedar'S Restaurant,1319 NE 43RD ST,98105
-122.039265,47.4064369992852,5649,351401,0000000,350,"Cedar Grange; #534","Cedar Grange; #534",22531 SE 218TH ST,98038
-122.079242999769,47.3591756186434,5650,351403,0000000,350,Cedar Heights Junior Hs,Cedar Heights Junior Hs,19640 SE 272ND ST,98042
-122.154150429728,47.6161690291418,5651,351404,0000000,350,Cedar Park Christian School,Cedar Park Christian School,625 140TH AVE NE,98005
-122.188457119568,47.7462415688743,5652,351405,0000000,350,Cedar Park Christian School Kitchen,Cedar Park Christian School,16300 112TH AVE NE,98011
-122.208209000407,47.4804459994249,5653,351407,0000000,350,Cedar River Cafe,Cedar River Cafe,219 BURNETT AVE S,98057
-122.320410360595,47.6063627694356,5654,351420,0000000,350,Cedars On Broadway,Cedars On Broadway,500 BROADWAY AVE,98122
-122.314502580447,47.6647601889037,5655,351421,0000000,350,Cedars On Brooklyn,Cedars Brooklyn Deli,4759 BROOKLYN AVE NE,98105
-122.321190010601,47.3121348194666,5656,351424,0000000,350,Celebration Pk Complex Bldg B,Celebration Pk Complex Bldg B,1095 S 324TH ST,98003
-122.339933719478,47.6047874188615,5657,351425,0000000,350,Celebrations,Argosy,1101 ALASKAN WAY 201,98101
-122.362815139427,47.6761450093972,5658,351426,0000000,350,Celesto Espresso @ 1010 Valley St Seattle 98109,Celesto Espresso (Kc239),500 NW 65TH ST,98117
-122.32279359982,47.5032124394558,5659,351429,0000000,350,Cemitas Poblanas,Cemitas Poblanas,805 S 112TH ST,98168
-122.203931089817,47.6153457787856,5660,351431,0000000,350,Cento & Fanti,Cento & Fanti,276 BELLEVUE SQUARE,98004
-122.29329728945,47.5974903094935,5661,351432,0000000,350,Central Area Senior Nutrition,Central Area Senior Nutrition,500 30TH AVE S,98144
-122.229805530553,47.367157528832,5662,351434,0000000,350,Central Avenue Pub & Eatery,Central Avenue Pub & Eatery,1404 S CENTRAL AVE,98032
-122.305289459752,47.6131839788034,5663,351435,0000000,350,Central Cinema,Central Cinema,1411 21ST AVE,98122
-122.325359900601,47.408018749467,5664,352217,0000000,350,E Z Mart,E Z Mart,21620 MARINE VIEW DR S,98198
-122.0369495595,47.5321836792509,5665,352219,0000000,350,Eagles #3054 Kitchen,Eagles #3054 Kitchen,175 FRONT ST N,98027
-122.455624159388,47.4421208489584,5666,352220,0000000,350,"Eagles Foe;#3144","Eagles Foe;#3144",18134 VASHON HWY SW,98070
-122.281887820209,47.5379876991955,5667,352223,0000000,350,East African Grocery & Deli Llc,East African Grocery & Deli Llc,7135 M L KING JR WAY S,98118
-122.302198240392,47.5991170290951,5668,352224,0000000,350,East African Imports,East African Imports,2301 S JACKSON ST #204,98144
-122.325376270394,47.6334161989214,5669,352228,0000000,350,East Lake Specialty Deli,East Lake Specialty Deli,1540 EASTLAKE AVE E,98102
-121.786229350208,47.5026453695435,5670,6005058,0000000,600,Tollgate Farm - North Bend,Tollgate Farm - North Bend,340th Ave NE to 564th Ave NE and NE 205th St to SE 80th St,00000
-122.33792306427,47.5902695399627,5671,6300013,763818,630,Pier 36-Coast Guard,Pier 36 - CG,1519 Alaskan Way S,98134
-122.355502286583,47.681680465054,5672,2084,837860,530,Kens Market-Greenwood,Kens Market-Greenwood,7231 Greenwood Ave N,98103
-122.295108673947,47.485961305723,5673,10000044,735784,330,HealthPoint Tukwila,HealthPoint Tukwila,13030 Military Rd S,98168
-122.33657856989,47.6118258393106,5674,350996,0000000,350,Bon Appetit - Fashion Bowl,Bon Appetit Mgmt Co,500 PINE ST,98101
-122.317181330022,47.6139182192615,5675,351011,0000000,350,Boom Noodle,Boom Noodle,1121 E PIKE ST,98122
-122.312992979815,47.65813741931,5676,351125,0000000,350,Burger And Kabob Hut,Burger And Kabob Hut,4142 UNIVERSITY WAY NE,98105
-122.344261309804,47.7011000290967,5677,351151,0000000,350,Burgermaster,Burgermaster,9820 AURORA AVE N,98103
-122.338458289832,47.4676312186236,5678,351155,0000000,350,Burien Grocery Outlet,Burien Grocery Outlet,236 SW 152ND ST,98166
-122.28866796951,47.6229100691395,5679,351165,0000000,350,Bush School,Bush School,3400 E HARRISON ST E,98112
-122.307061269795,47.3165919786463,5680,351196,0000000,350,Cafe Arizona,Cafe Arizona,2012 S 320TH ST,98003
-122.325913889417,47.5976646686219,5681,351327,0000000,350,Canton Wonton House,Canton Wonton House,608 S WELLER ST,98104
-122.321260310656,47.6142490289388,5682,351330,0000000,350,Capitol Cider,Capitol Cider,818 E Pike ST,98122
-122.143582040258,47.6318485786474,5683,351334,0000000,350,"Car Wash Enterprises; Inc","Car Wash Enterprises; Inc",2421 148TH AVE NE,98007
-122.2970627003,47.5715582690823,5684,351215,0000000,350,Cafe Hope Espresso Cart @ 3639 Mlk Jr. Way S,Cafe Hope Espresso Cart,3639 M L KING JR WAY S,98144
-122.506985504529,47.3329964683136,5685,6300021,0000000,630,South End Ferry Dock,South End Ferry Dock,Vashon Hwy SW & SW Tahlequah Rd,98070
-121.442286758237,47.4119191523845,5686,999013,0000000,999,Denny Creek Campground,Denny Creek Campground,Denny Creek Campground,98045
-122.239511328052,47.268287436764,5687,999014,0000000,999,Gate A-19,Gate A-19,1st Ave E & Pacific Ave S,98001
-122.044378540169,47.4567704308111,5688,999015,0000000,999,Cedar Hill Landfill,Cedar Hill Landfill,16645 228th Ave SE,98038
-122.182749343437,47.6615077397729,5689,999016,0000000,999,Houghton Recycling and Transfer Station,Houghton Recycling Station,11724 NE 60th St,98033
-122.10765327077,47.631077024474,5690,570156,360391,570,Holy Trinity Church P&R,Holy Trinity Church P&R,17371 NE 24th St,98052
-122.344359287586,47.6086823228122,5691,6300006,448265,630,"Piers 62,63","Piers 62,63",Alaskan Way,98101
-122.200976730888,47.6032080545658,5692,660001,103850,66,Station 1,1,766 Bellevue Way SE,98004
-122.142254819406,47.5851089177667,5693,660002,95318,66,Station 2,2,2802 148th Ave SE,98007
-122.044089104315,47.5322294577566,5694,660086,2403,66,HQ,HQ,175 Newport Way NW,98027
-122.34461861737,47.6160967824624,5695,660140,834189,66,Station 2,2,2334 4th Ave,98121
-122.339209372893,47.6037318257808,5696,660141,835907,66,Station 5,5,925 Alaska Way,98104
-122.291643276704,47.2784322433721,5697,660110,9,66,Station 61,61,3203 S 360th St,98001
-122.166026066331,47.4163131163464,5698,660117,626214,66,Station 77,77,20717 132nd Ave SE,98042
-122.044226225425,47.3941443396584,5699,660130,619206,66,Station 81,81,22225 SE 231st St,98038
-121.975260588703,47.3574785060625,5700,660131,662147,66,Station 82,82,27519 SE Kent Kangley Rd,98051
-122.314314641216,47.759720613539,5701,660075,16140,66,Station 63,63,1410  NE 180th St,98155
-122.284398223856,47.6687591691054,5702,660147,347263,66,Station 38,38,4004 NE 55th St,98105
-122.296737300728,47.7212786496124,5703,660148,271835,66,Station 39,39,12705 30th Ave NE,98125
-122.195563912286,47.6653340216537,5704,660154,40106,66,Station 22,22,6602 108th Ave NE,98033
-122.281548191844,47.7525117330258,5705,660028,94139,66,Station 57,57,17020 Brookside Blvd NE,98155
-122.228804142792,47.7273089415507,5706,660155,167621,66,Station 24,24,8411 NE 141st St,98011
-122.126512169664,47.5518437386965,5707,660008,244430,66,Station 8,8,5701 Lakemont Blvd SE,98006
-122.279310398178,47.4737968016112,5708,660014,580434,66,Station 54,54,4237 S 144th St,98168
-122.24354006878,47.4173396080264,5709,660021,799751,66,Station 76,76,20676 72nd Ave S,98032
-122.462340557254,47.4470924876688,5710,650022,408450,65,Vashon Substation,Vashon,10011 SW Bank Rd,98070
-121.808795544981,47.52230003463,5711,6005081,865607,600,Centennial Fields,Centennial Fields,39903 SE Park St,98065
-122.137537038752,47.6600082401766,5712,6005372,0000000,600,Redmond West Wetlands,Redmond West Wetlands,39903 SE Park St,00000
-121.903871071919,47.3175826926711,5713,605,0000000,600,Palmer State Park,Palmer State Park,Cumberland-Kanasat Rd,00000
-121.783317839806,47.4931257270622,5714,6005071,0000000,600,William Henry Taylor Park,William Henry Taylor Park,39903 SE Park St,00000
-121.657489737289,47.2736468691213,5715,6007621,0000000,600,Upper Green River Watershed Forest,Upper Green River Watershed Forest,39903 SE Park St,00000
-121.652698432237,47.4375644446863,5716,6002769,0000000,600,Olallie State Park,Olallie State Park,39903 SE Park St,00000
-122.284896272251,47.3476785196604,5717,6002566,0000000,600,Bingaman Pond Natural Areal,Bingaman Pond Natural Area,S 284th Pl and 37th Ave S,98003
-122.177128500591,47.7061192888508,5718,351463,0000000,350,Chan'S Place,Chan'S Place,12041 124TH AVE NE,98034
-122.00312346999,47.5644386287574,5719,351464,0000000,350,Chan'S Place Issaquah,Chan'S Place Issaquah,4592 KLAHANIE DR SE,98029
-122.333838120177,47.6277421086573,5720,351466,0000000,350,Chandlers Crab House,Chandlers Crab House,901 FAIRVIEW AVE N,98109
-122.136941999777,47.6445089990076,5721,351467,0000000,350,Chandy'S North Commons @ Ms 98,Chandy'S North Commons @ Ms 98,15255 NE 40TH ST,98052
-122.147796470376,47.6292353093542,5722,352252,0000000,350,Eastside Harley-Davidson,Eastside Harley-Davidson,14408 NE 20TH ST,98007
-122.312907669538,47.6554844287653,5723,352257,0000000,350,Easy Shoppe,Easy Shoppe,1406 NE 40TH ST,98105
-122.387086010483,47.5614645990262,5724,352259,0000000,350,Easy Street Cafe/ Records,Easy Street Cafe/ Records,4559 CALIFORNIA AVE SW,98116
-122.356077279512,47.7338234489753,5725,352262,0000000,350,Eathai Cafe,Eathai Cafe,14419 GREENWOOD AVE N #C,98133
-122.131688279507,47.6214720586975,5726,352264,0000000,350,Ebru,Ebru,15600 NE 8TH ST,98008
-122.189379247629,47.6073006694785,5727,3600023,99911,360,Hilton-Bellevue,Hilton,300 112th Ave SE,98004
-122.342424450922,47.6078803342112,5728,6300007,835915,630,Pier 59-Aquarium,Pier 59 - Aquarium,1483 Alaskan Way ,98101
-122.363691455806,47.701924269083,5729,5400009,259587,530,QFC (Arts Food Center),QFC (Art's Food Center),9999 Holman Rd NW,98177
-122.341264390624,47.608852691222,5730,5400010,0000000,530,Rotary Grocery,Rotary Grocery,1503 Pike Pl,98101
-122.337171639864,47.6119241522724,5731,6900069,834694,690,"Westlake Center, Suite 400",Westlake,400 Pine St,98101
-122.321915439955,47.7828628982168,5732,3000001,0000000,300,Nile Temple Golf Course,Nile Temple GC,NE 205th St & 5th Ave NE,98043
-122.195748681607,47.6148931242993,5733,1500003,95568,150,Bellevue Downtown Assoc,Bellevue Downtown Assoc,500 108th Ave NE,98004
-122.218893817118,47.5634749902348,5734,6002615,0000000,600,Ellis Pond,Ellis Pond,SE 156th St and 240th Ave SE,00000
-122.044287579329,47.7294411491709,5735,6002959,0000000,600,Tolt Pipeline Trail Site,Tolt Pipeline Trail Site,100th Ave NE and NE 64th St to NE 132nd St and Big Rock Rd,98072
-122.221113050758,47.7110966365067,5736,6002700,0000000,600,Juanita Heights Park,Juanita Heights Park,NE 124th St and 89th Pl. NE,98034
-121.981597537667,47.1757751289547,5737,6003010,0000000,600,Mount Peak Farm,Mount Peak Farm,276th Ave SE and SE 472nd St,98022
-121.868211439408,47.5370829907012,5738,6005164,0000000,600,Chanticleer Park,Chanticleer Park,7114 Chanticleer Ave SE,98065
-122.240299526001,47.4608417009793,5739,580042,998429,580,Tukwila Sounder Station with bicycle lockers,Tukwila Sounder Station,7301 S Longacres Way,98057
-122.215428911982,47.2779973889233,5740,45,788781,660,Gildo Rey Elementary School,Gildo Rey,1005 37th St SE,98002
-122.329498929534,47.5752816088163,5741,351548,0000000,350,Chick'N Fix (Kc258) @ 206-914-0610,Chick'N Fix (Kc258),3201 4TH AVE S,98134
-122.34514844963,47.7077298389907,5742,351549,0000000,350,Chickalatte Beautiful Coffee,Chickalatte Beautiful Coffee,10735 AURORA AVE N,98133
-122.340722950617,47.6085986691427,5743,351550,0000000,350,Chicken Valley Farm Store,Chicken Valley Llc,1507 PIKE PL,98101
-122.366190800148,47.5288919594881,5744,351554,0000000,350,Chief Sealth Hs/ Denny Ms/ Main Kitchen,Chief Sealth High School,2600 SW THISTLE ST,98126
-122.316430509507,47.6107220188637,5745,351555,0000000,350,"Chieftan; The","Chieftan; The",908 12TH AVE,98122
-122.263845909867,47.6786586992574,5746,351556,0000000,350,Children'S Hospital Deli / Pantry,Children'S Hospital Deli / Pantry,6901 SANDPOINT WAY NE,98115
-122.339466580458,47.6611611191471,5747,351557,0000000,350,Chile-Pepper,Chile-Pepper,1427 N 45TH ST,98103
-122.30227999974,47.4436199992972,5748,351559,0000000,350,Chili'S Too / Hms,Chili'S Too / Hms,SEATAC INTL AIRPORT,98158
-122.347563839672,47.6149268991408,5749,351560,0000000,350,Chili & Sesame Korean Kitchen,Chili & Sesame Korean Kitchen,2421 2ND AVE,98121
-122.333257269525,47.5054235292891,5750,351562,0000000,350,China Best Wok,China Best Wok,10850 MYERS WAY S,98168
-122.313508290152,47.6594427194063,5751,351564,0000000,350,China First,China First,4237 UNIVERSITY WAY NE,98105
-122.356022459782,47.7335573290147,5752,351565,0000000,350,China Gourmet,China Gourmet,14411 GREENWOOD AVE N,98133
-122.290185627781,47.4660656447691,5753,570145,395972,570,SeaTac Center Garage P&R,SeaTac Center Garage P&R,15247 S 154th St,98188
-122.224196118411,47.5639492056399,5754,570147,188197,570,Congregational Church of Mercer Island P&R,Congregational Church of Mercer Is P&R,4545 Island Crest Way,98040
-122.479294581522,47.4284348509928,5755,778,404958,120,Vashon Cemetery,Vashon Cemetery,115th Ave SW & SW Cemetery Rd,98070
-122.152910336455,47.4466889050786,5756,730,0000000,690,Fairwood Square,Fairwood Square,SE Petrovitsky Rd & 140th Ave S,98058
-122.33878549837,47.6102973050421,5757,1657,833558,60,Insurance Center Bldg,Insurance Center Bldg,217 Pine St,98101
-122.332413580195,47.6051094329933,5758,1751,838873,360,Pacific Hotel,Pacific H,4th Ave & Marion St,98104
-122.331401269335,47.5990309894871,5759,2088,442074,520,Metro CSO,Metro CSO,201 S Jackson St,98104
-122.340538904966,47.6137528168084,5760,1896,451394,360,Warwick Hotel,Warwick H,4th Ave & Lenora St,98121
-121.876197047632,47.5366918468315,5761,6005166,0000000,600,Thompson Park - Snoqualmie,Thompson Park - Snoqualmie,7127 Thompson Ave SE,98065
-122.18516885774,47.4586323087379,5762,721,611014,660,Cascade Elementary School,Cascade,16022 116th Ave SE,98058
-122.416110670029,47.5751202863452,5763,988,0000000,600,Bar-S Playground,Bar-S Playground,SW Admiral Way & 65th Ave SW,98116
-122.210990792269,47.4584752563894,5764,689,608756,660,Talbot Hill Elementary School,Talbot Hill,2300 Talbot Rd S,98055
-122.214267777292,47.2883567899443,5765,62,51,660,Pioneer Elementary School,Pioneer,2301 M St SE,98002
-122.033725010799,47.4073279789884,5766,6600044,620395,665,Maintenance,Maint,23015 SE 216th Way,98038
-122.004983518803,47.3098398082435,5767,239,638133,660,Black Diamond Elementary School,Black Diamond,25314 Baker St,98010
-122.400396603764,47.6427788670055,5768,1371,758840,660,Catharine Blaine K-8 School,Catharine Blaine,2550 34th Ave W,98199
-122.184975430912,47.3520429731975,5769,393,8610,660,Pine Tree Elementary School,Pine Tree,27825 118th Ave SE,98030
-122.281789645454,47.3512269943644,5770,16,28,660,Valhalla Elementary School,Valhalla,27847 42nd Ave S,98001
-121.949102353938,47.7349025518832,5771,6600626,125984,664,Eagle Rock Multi-Age Program,Eagle Rock,29300 NE 150th St,98019
-122.227472866188,47.2639727081678,5772,51,12131,660,Ilalko Elementary School,Ilalko,301 Oravetz Pl SE,98092
-122.274837832545,47.5249617877533,5773,1024,515735,660,Dunlap Elementary School,Dunlap,4525 S Cloverdale St,98118
-122.316409250996,47.5558691988371,5774,919,477595,660,St George Parish School,St. George,5117 13th Ave S,98108
-122.311130689823,47.6074107518849,5775,1076,435003,330,Providence Medical Center,Providence MC,500 17th Ave,98122
-122.224290838364,47.2964578793886,5776,68,0000000,600,Terminal Park,Terminal Park,12th St SE & C St SE,98002
-122.336104534297,47.7528979729651,5777,6600328,139783,665,Shoreline Childrens Center,Shoreline Childrens Center,1900 N 170th St,98133
-122.28910446118,47.6805106060322,5778,959,749449,660,Concordia Lutheran School,Concordia Lutheran,7040 36th Ave NE,98115
-122.357920533904,47.5626796095318,5779,2303,466180,664,Pathfinder K-8 School,Pathfinder,1901 SW Genesee St,98106
-122.051048257995,47.766364011339,5780,6600205,21195,661,Timbercrest Jr High,Timbercrest,19115 215th Way NE,98077
-122.245791885014,47.7678189257997,5781,253,5930,660,Kenmore Elementary School,Kenmore,19121 71st Ave NE,98028
-122.358921704064,47.6368270894819,5782,1048,411652,661,Worth McClure Middle School,Worth McClure,1915 1st Ave W,98119
-122.353223693429,47.6323128148921,5783,928,0000000,600,John Hay Playground,John Hay Playground,2nd Ave N & Galer St,98109
-122.302229256355,47.6741181511046,5784,6007093,0000000,600,Ravenna Ravine,Ravenna Ravine,6215 24th Ave NE,98115
-122.313750999665,47.7568199991655,5785,352231,0000000,350,East Monkey Tap Room,East Monkey Tap Room,17537 15TH AVE NE,98155
-122.174015138837,47.4354994902099,5786,719,0000000,600,Boulevard Lane Park,Boulevard Lane Park,SE 192nd St & 124th Ave SE,98058
-122.366235561429,47.5341947956475,5787,1122,482452,330,Navos Mental Health Solutions,Navos Mental Health,2600 SW Holden St,98106
